Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,rent_max,rent_min,Sqft_max,Sqft_min,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
6442 Moore Drive,Los Angeles,CA,90048,"$7,500",1930.0,6,Single-Family Home,"1,792",(323) 702-5551,3,3,2.0,2.0,5.0,,20.0,,12.0,,1.0,4.0,1.0,5.0,1.0,6.0,89.0,4.0,0.0,5.0,324.0,12.0,44.0,87.0,656.0,119.0,639.0,168.0,34.059989,-118.371045,9,43118,3.14,12.2,39.7,1.49,64,3.6,2700.0,0.65,0.081,0.15,0.091,43.0,31,37,25,8,6,6,14,https://www.trulia.com/c/ca/los-angeles/6442-moore-dr-los-angeles-ca-90048--1002027020,,7500.0,,1792.0,6.0,37.0,216300.0,4017.0,60372163004017.0,Block 4017,G5040,U,51445.0,U,S,29645.0,0.0,34.0595227,-118.37126429999999
563 Quail Drive,Los Angeles,CA,90065,"$4,200",,4,Single-Family Home,"1,270",Phone not provided,3,3,2.0,2.0,7.0,,43.0,,6.0,,1.0,9.0,2.0,6.0,1.0,7.0,85.0,11.0,0.0,1.0,58.0,11.0,8.0,9.0,65.0,8.0,40.0,22.0,34.104233,-118.210024,9,32514,3.14,12.0,39.8,1.66,54,2.6,1500.0,0.62,0.23,0.74,0.24,0.2,66,82,51,17,32,6,11,https://www.trulia.com/c/ca/los-angeles/563-quail-dr-los-angeles-ca-90065--1009882470,,4200.0,,1270.0,6.0,37.0,185100.0,2012.0,60371851002012.0,Block 2012,G5040,U,51445.0,U,S,24834.0,0.0,34.1029912,-118.20994409999999
6627 Emmet Terrace,Los Angeles,CA,90068,"$7,000",,4,Single-Family Home,"1,642",(818) 430-1047,3,3,2.0,2.0,75.0,,563.0,,100.0,,1.0,2.0,1.0,3.0,1.0,7.0,91.0,4.0,0.0,3.0,347.0,16.0,231.0,73.0,387.0,197.0,257.0,105.0,34.106331,-118.33438100000001,9,41299,3.14,12.1,40.5,2.08,63,3.3,3600.0,0.43,0.13,1.1,0.13,0.0093,39,37,40,13,9,2,10,https://www.trulia.com/c/ca/los-angeles/6627-emmet-ter-los-angeles-ca-90068--2077480644,,7000.0,,1642.0,6.0,37.0,189600.0,1022.0,60371896001022.0,Block 1022,G5040,U,51445.0,U,S,14997.0,0.0,34.106500700000005,-118.33450990000001
2149 Midvale Avenue,Los Angeles,CA,90025,"$5,000",1930.0,4,Single-Family Home,"1,683",(310) 328-6688,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,8.0,2.0,3.0,1.0,6.0,86.0,7.0,2.0,2.0,246.0,10.0,36.0,38.0,380.0,63.0,255.0,143.0,34.043486,-118.43284399999999,9,37464,3.14,11.9,40.1,2.03,63,3.8,6000.0,0.37,0.057,0.35,0.09,0.045,31,39,23,8,5,4,14,https://www.trulia.com/c/ca/los-angeles/2149-midvale-ave-los-angeles-ca-90025--1004970509,,5000.0,,1683.0,6.0,37.0,267200.0,3006.0,60372672003006.0,Block 3006,G5040,U,51445.0,U,S,18876.0,0.0,34.0437572,-118.433681
7838 Naylor Avenue,Los Angeles,CA,90045,"$4,750",1944.0,4,Single-Family Home,"1,724",(310) 210-6855,3,3,2.0,2.0,33.0,1.0,326.0,,,,1.0,5.0,1.0,5.0,1.0,5.0,95.0,1.0,0.0,0.0,75.0,5.0,10.0,13.0,68.0,12.0,94.0,42.0,33.968699,-118.394929,9,21590,3.14,12.1,38.6,1.55,58,7.1,1900.0,0.7,0.063,0.71,0.54,16.0,30,43,17,3,3,5,18,https://www.trulia.com/c/ca/los-angeles/7838-naylor-ave-los-angeles-ca-90045--2077392939,,4750.0,,1724.0,6.0,37.0,276000.0,4008.0,60372760004008.0,Block 4008,G5040,U,51445.0,U,S,23053.0,0.0,33.96840039999999,-118.3953619
2122 Century Park Lane #304,Los Angeles,CA,90067,"$6,000",1988.0,20,Multi-Family,"1,860",(310) 557-1900,3,3,2.0,2.0,5.0,,64.0,,7.0,,1.0,8.0,2.0,3.0,1.0,6.0,97.0,0.0,0.0,3.0,256.0,12.0,50.0,59.0,784.0,79.0,568.0,98.0,34.056803,-118.41243600000001,9,25469,3.14,12.0,40.1,1.56,61,3.5,2400.0,0.49,0.064,0.2,0.087,1.4,21,26,17,7,4,5,19,https://www.trulia.com/c/ca/los-angeles/2122-century-park-ln-304-los-angeles-ca-90067--2077472374,,6000.0,,1860.0,6.0,37.0,267901.0,1018.0,60372679011018.0,Block 1018,G5040,U,51445.0,U,S,71068.0,0.0,34.0567787,-118.4117662
3441 Descanso Drive,Los Angeles,CA,90026,"$3,950",1960.0,20,Single-Family Home,"1,346",(626) 230-4759,3,3,2.0,2.0,23.0,,314.0,,51.0,,1.0,4.0,1.0,7.0,1.0,7.0,79.0,18.0,0.0,2.0,224.0,25.0,58.0,55.0,292.0,59.0,178.0,72.0,34.086489,-118.27763999999999,9,54383,3.14,12.3,39.4,2.1,61,3.2,4400.0,0.65,0.27,1.0,0.29,0.26,59,71,46,17,21,5,12,https://www.trulia.com/c/ca/los-angeles/3441-descanso-dr-los-angeles-ca-90026--2077283400,,3950.0,,1346.0,6.0,37.0,195902.0,1007.0,60371959021007.0,Block 1007,G5040,U,51445.0,U,S,11738.0,0.0,34.086343400000004,-118.27735849999999
111 South Wilton Place,Los Angeles,CA,90004,"$6,600",1916.0,20,Single-Family Home,"2,461",(213) 804-4245,3,3,2.0,2.0,22.0,,264.0,,118.0,,1.0,7.0,1.0,7.0,1.0,6.0,77.0,19.0,0.0,1.0,415.0,37.0,82.0,85.0,497.0,64.0,319.0,82.0,34.072479,-118.313474,9,75417,3.14,12.4,39.3,1.65,64,3.2,1600.0,0.5,0.15,0.3,0.16,0.040999999999999995,68,85,51,32,23,6,9,https://www.trulia.com/c/ca/los-angeles/111-s-wilton-pl-los-angeles-ca-90004--2115445389,,6600.0,,2461.0,6.0,37.0,211500.0,2006.0,60372115002006.0,Block 2006,G5040,U,51445.0,U,S,12125.0,0.0,34.072069,-118.31397050000001
1500 South Beverly Drive #102,Los Angeles,CA,90035,"$4,795",2018.0,20,Multi-Family,,(310) 666-1677,3,3,2.0,2.0,2.0,,18.0,,16.0,,1.0,9.0,1.0,7.0,1.0,6.0,93.0,2.0,0.0,2.0,177.0,15.0,21.0,40.0,402.0,63.0,441.0,111.0,34.052245,-118.395348,9,38477,3.14,12.1,39.8,1.48,61,3.5,2100.0,0.57,0.07,0.15,0.09300000000000001,26.0,25,27,22,10,6,6,17,https://www.trulia.com/c/ca/los-angeles/1500-s-beverly-dr-102-los-angeles-ca-90035--2346933254,,4795.0,,,6.0,37.0,269100.0,1004.0,60372691001004.0,Block 1004,G5040,U,51445.0,U,S,33476.0,0.0,34.050943200000006,-118.39478909999998
7357 Pyramid Place,Los Angeles,CA,90046,"$7,000",1952.0,20,Single-Family Home,"1,992",(310) 663-5224,3,3,2.0,2.0,75.0,,563.0,,100.0,,1.0,8.0,1.0,3.0,1.0,7.0,88.0,6.0,0.0,4.0,35.0,1.0,11.0,2.0,34.0,14.0,34.0,29.0,34.121296,-118.354408,9,8856,3.14,11.9,41.3,1.49,51,2.5,2600.0,0.54,0.13,1.0,0.11,0.67,19,22,15,3,1,6,14,https://www.trulia.com/c/ca/los-angeles/7357-pyramid-pl-los-angeles-ca-90046--1001732183,,7000.0,,1992.0,6.0,37.0,143700.0,1026.0,60371437001026.0,Block 1026,G5040,U,51445.0,U,S,157137.0,0.0,34.1217639,-118.3522247
1513 West 58th Place,Los Angeles,CA,90047,"$2,650",,7,Single-Family Home,"1,050",(818) 355-1144,3,3,2.0,2.0,104.0,,310.0,,82.0,,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.0,0.0,0.0,61.0,10.0,8.0,5.0,98.0,1.0,56.0,9.0,33.98836,-118.302943,9,49245,3.14,12.6,37.7,1.36,52,3.2,1200.0,0.82,0.084,1.1,0.18,0.0,81,99,62,14,39,8,9,https://www.trulia.com/c/ca/los-angeles/1513-w-58th-pl-los-angeles-ca-90047--2115633075,,2650.0,,1050.0,6.0,37.0,237202.0,1000.0,60372372021000.0,Block 1000,G5040,U,51445.0,U,S,17074.0,0.0,33.98873579999999,-118.3034695
3672 Hughes Avenue #1,Los Angeles,CA,90034,"$3,400",1972.0,5,Multi-Family,"1,259",(310) 877-9919,3,3,2.0,2.0,27.0,,296.0,,47.0,,1.0,4.0,1.0,7.0,1.0,6.0,89.0,7.0,0.0,2.0,185.0,18.0,32.0,37.0,255.0,53.0,114.0,106.0,34.025912,-118.400768,9,48659,3.14,12.1,39.5,2.33,64,4.0,4800.0,0.35,0.059000000000000004,0.19,0.13,77.0,42,54,30,6,7,6,10,https://www.trulia.com/c/ca/los-angeles/3672-hughes-ave-1-los-angeles-ca-90034--2077331238,,3400.0,,1259.0,6.0,37.0,270100.0,3004.0,60372701003004.0,Block 3004,G5040,U,51445.0,U,S,21128.0,0.0,34.0264974,-118.39989840000001
931 South Genesee Avenue,Los Angeles,CA,90036,"$6,750",,8,Single-Family Home,"1,612",Phone not provided,3,3,2.0,2.0,215.0,,1201.0,,289.0,,1.0,4.0,1.0,5.0,1.0,6.0,88.0,3.0,0.0,3.0,264.0,14.0,51.0,87.0,510.0,136.0,451.0,123.0,34.058479999999996,-118.36051200000001,9,48577,3.14,12.3,39.6,1.54,65,3.7,2500.0,0.68,0.08900000000000001,0.16,0.095,66.0,38,50,27,9,6,6,11,https://www.trulia.com/c/ca/los-angeles/931-s-genesee-ave-los-angeles-ca-90036--2115581404,,6750.0,,1612.0,6.0,37.0,216300.0,2010.0,60372163002010.0,Block 2010,G5040,U,51445.0,U,S,19842.0,0.0,34.0586752,-118.36089040000002
11919 Idaho Avenue #1,Los Angeles,CA,90025,"$3,400",,5,Multi-Family,20,(310) 628-7272,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,2.0,1.0,2.0,1.0,6.0,86.0,7.0,2.0,2.0,311.0,20.0,50.0,71.0,413.0,82.0,295.0,278.0,34.03994,-118.45956799999999,9,49172,3.14,11.6,40.4,1.83,63,3.6,3200.0,0.23,0.052000000000000005,1.4,0.08199999999999999,0.0,37,45,28,8,7,5,11,https://www.trulia.com/c/ca/los-angeles/11919-idaho-ave-1-los-angeles-ca-90025--2352141154,,3400.0,,20.0,6.0,37.0,267501.0,3001.0,60372675013001.0,Block 3001,G5040,U,51445.0,U,S,24382.0,0.0,34.040855,-118.46004280000001
435 North Formosa Avenue,Los Angeles,CA,90036,"$6,750",1927.0,72,Single-Family Home,"1,668",(323) 860-4245,3,3,2.0,2.0,6.0,,108.0,,16.0,,1.0,4.0,1.0,4.0,1.0,6.0,88.0,3.0,0.0,3.0,248.0,27.0,75.0,77.0,892.0,140.0,335.0,144.0,34.079246999999995,-118.346275,9,40215,3.14,12.2,39.9,1.55,62,3.4,1500.0,0.69,0.1,0.3,0.11,9.9,28,29,27,12,4,5,13,https://www.trulia.com/c/ca/los-angeles/435-n-formosa-ave-los-angeles-ca-90036--2115577469,,6750.0,,1668.0,6.0,37.0,214000.0,3000.0,60372140003000.0,Block 3000,G5040,U,51445.0,U,S,24842.0,0.0,34.079257500000004,-118.34681950000001
1212 South Sycamore Avenue,Los Angeles,CA,90019,"$3,500",,6,Multi-Family,"2,150",(323) 356-8961,3,3,2.0,2.0,215.0,,1201.0,,289.0,,1.0,4.0,1.0,7.0,1.0,4.0,83.0,15.0,0.0,0.0,172.0,21.0,30.0,55.0,340.0,99.0,188.0,87.0,34.052964,-118.34617,9,49010,3.14,12.3,39.3,1.56,62,3.5,2600.0,0.7,0.09300000000000001,0.16,0.099,100.0,54,70,37,11,16,6,10,https://www.trulia.com/c/ca/los-angeles/1212-s-sycamore-ave-los-angeles-ca-90019--2175037858,,3500.0,,2150.0,6.0,37.0,217200.0,3001.0,60372172003001.0,Block 3001,G5040,U,51445.0,U,S,25209.0,0.0,34.0522471,-118.34591950000001
1729 South Carmelina Avenue,Los Angeles,CA,90025,"$5,000",1941.0,6,Single-Family Home,"1,523",(310) 717-0029,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,2.0,1.0,2.0,1.0,6.0,86.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.034674,-118.46150300000001,9,48708,3.14,11.6,40.3,1.89,62,3.5,3400.0,0.28,0.051,1.3,0.084,0.0,39,49,30,9,8,5,11,https://www.trulia.com/c/ca/los-angeles/1729-s-carmelina-ave-los-angeles-ca-90025--1055755531,,5000.0,,1523.0,6.0,37.0,267502.0,2009.0,60372675022009.0,Block 2009,G5040,U,51445.0,U,S,23047.0,0.0,34.034299100000005,-118.46181240000001
4731 Oakwood Avenue,Los Angeles,CA,90004,"$3,400",2017.0,5,Single-Family Home,"1,200",Phone not provided,3,3,2.0,2.0,166.0,,1133.0,,187.0,,1.0,6.0,0.0,0.0,1.0,6.0,77.0,19.0,0.0,1.0,404.0,51.0,82.0,69.0,479.0,69.0,296.0,77.0,34.077327000000004,-118.30986399999999,9,90937,3.14,12.4,39.4,1.94,63,3.2,3200.0,0.52,0.16,0.43,0.17,0.0,71,86,56,33,28,6,9,https://www.trulia.com/c/ca/los-angeles/4731-oakwood-ave-los-angeles-ca-90004--2344968560,,3400.0,,1200.0,6.0,37.0,192420.0,2004.0,60371924202004.0,Block 2004,G5040,U,51445.0,U,S,22831.0,0.0,34.0777825,-118.3102507
1127 South Hayworth Avenue,Los Angeles,CA,90035,"$3,800",,15,Single-Family Home,"2,000",Phone not provided,3,3,2.0,2.0,215.0,,1201.0,,289.0,,1.0,4.0,1.0,5.0,1.0,6.0,93.0,2.0,0.0,2.0,217.0,14.0,29.0,59.0,399.0,100.0,414.0,127.0,34.055096,-118.366432,9,45121,3.14,12.2,39.6,1.51,63,3.5,2600.0,0.67,0.08199999999999999,0.15,0.094,95.0,38,48,27,9,8,6,13,https://www.trulia.com/c/ca/los-angeles/1127-s-hayworth-ave-los-angeles-ca-90035--2115570435,,3800.0,,2000.0,6.0,37.0,216800.0,2002.0,60372168002002.0,Block 2002,G5040,U,51445.0,U,S,26284.0,0.0,34.0548102,-118.36706480000001
1741 South Bentley Avenue #3,Los Angeles,CA,90025,"$5,395",2007.0,14,Multi-Family,"1,939",(310) 429-6861,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,8.0,2.0,3.0,1.0,6.0,86.0,7.0,2.0,2.0,355.0,14.0,44.0,58.0,473.0,84.0,357.0,203.0,34.046869,-118.442425,9,43693,3.14,11.8,40.3,1.93,64,3.8,4400.0,0.24,0.055999999999999994,0.52,0.085,0.0,37,44,30,10,7,4,13,https://www.trulia.com/c/ca/los-angeles/1741-s-bentley-ave-3-los-angeles-ca-90025--2115544075,,5395.0,,1939.0,6.0,37.0,267200.0,1012.0,60372672001012.0,Block 1012,G5040,U,51445.0,U,S,39579.0,0.0,34.0462465,-118.44247790000001
1212 South Hayworth Avenue #1212,Los Angeles,CA,90035,"$4,450",,13,Multi-Family,"1,800",(310) 839-8970,3,3,2.0,2.0,216.0,,1215.0,,290.0,,1.0,4.0,1.0,5.0,1.0,6.0,93.0,2.0,0.0,2.0,205.0,13.0,25.0,61.0,393.0,101.0,360.0,117.0,34.0532,-118.367255,9,43372,3.14,12.2,39.6,1.52,62,3.5,2600.0,0.69,0.081,0.15,0.095,120.0,39,50,28,8,9,6,13,https://www.trulia.com/c/ca/los-angeles/1212-s-hayworth-ave-1212-los-angeles-ca-90035--2352732020,,4450.0,,1800.0,6.0,37.0,216800.0,3002.0,60372168003002.0,Block 3002,G5040,U,51445.0,U,S,21268.0,0.0,34.052762200000004,-118.3680112
1143 South Hayworth Avenue,Los Angeles,CA,90035,"$5,000",,13,Single-Family Home,"2,000",Phone not provided,3,3,2.0,2.0,215.0,,1201.0,,289.0,,1.0,4.0,1.0,5.0,1.0,6.0,93.0,2.0,0.0,2.0,209.0,13.0,26.0,60.0,397.0,99.0,404.0,125.0,34.054903,-118.366557,9,45043,3.14,12.2,39.6,1.51,63,3.5,2600.0,0.67,0.08199999999999999,0.15,0.094,95.0,38,48,27,9,8,6,13,https://www.trulia.com/c/ca/los-angeles/1143-s-hayworth-ave-los-angeles-ca-90035--2115570634,,5000.0,,2000.0,6.0,37.0,216800.0,2002.0,60372168002002.0,Block 2002,G5040,U,51445.0,U,S,26284.0,0.0,34.0548102,-118.36706480000001
4733 Oakwood Avenue,Los Angeles,CA,90004,"$3,400",2018.0,11,Single-Family Home,"1,200",Phone not provided,3,3,2.0,2.0,166.0,,1133.0,,187.0,,1.0,6.0,0.0,0.0,1.0,6.0,77.0,19.0,0.0,1.0,391.0,52.0,74.0,68.0,479.0,71.0,288.0,76.0,34.07727,-118.310351,9,90173,3.14,12.4,39.4,1.91,63,3.2,3200.0,0.52,0.16,0.43,0.17,0.0,71,86,56,33,28,6,9,https://www.trulia.com/c/ca/los-angeles/4733-oakwood-ave-los-angeles-ca-90004--2077189272,,3400.0,,1200.0,6.0,37.0,192420.0,2007.0,60371924202007.0,Block 2007,G5040,U,51445.0,U,S,23196.0,0.0,34.0767579,-118.3102488
5948 West 78th Street,Los Angeles,CA,90045,"$3,895",,15,Single-Family Home,"1,647",(310) 313-0065,3,3,2.0,2.0,33.0,1.0,326.0,,,,1.0,5.0,1.0,5.0,1.0,5.0,95.0,1.0,0.0,0.0,100.0,6.0,10.0,17.0,106.0,16.0,109.0,44.0,33.968786,-118.38833999999999,9,26195,3.14,12.1,38.5,1.52,57,6.6,3200.0,0.51,0.064,0.81,0.64,13.0,36,55,18,4,5,5,14,https://www.trulia.com/c/ca/los-angeles/5948-w-78th-st-los-angeles-ca-90045--1005847287,,3895.0,,1647.0,6.0,37.0,276000.0,4001.0,60372760004001.0,Block 4001,G5040,U,51445.0,U,S,54700.0,0.0,33.9678096,-118.38723
756 1/2 North Ridgewood Place,Los Angeles,CA,90038,"$3,975",,11,,"1,330",(323) 363-4942,3,3,2.0,2.0,180.0,1.0,983.0,,,,1.0,4.0,1.0,3.0,0.0,0.0,69.0,20.0,0.0,5.0,302.0,40.0,70.0,48.0,411.0,132.0,194.0,68.0,34.084767,-118.31458899999998,9,70284,3.14,12.3,39.7,2.12,62,3.2,4400.0,0.53,0.17,0.66,0.17,0.0,67,77,57,33,30,6,10,https://www.trulia.com/c/ca/los-angeles/756-1-2-n-ridgewood-pl-los-angeles-ca-90038--2352842133,,3975.0,,1330.0,6.0,37.0,191710.0,1005.0,60371917101005.0,Block 1005,G5040,U,51445.0,U,S,40501.0,0.0,34.0853155,-118.3140831
5120 Irvington Place,Los Angeles,CA,90042,"$3,625",,12,Single-Family Home,818,(323) 821-3969,3,3,2.0,2.0,39.0,,368.0,,58.0,,1.0,4.0,2.0,6.0,1.0,7.0,89.0,9.0,0.0,1.0,107.0,14.0,18.0,21.0,144.0,16.0,84.0,32.0,34.115469,-118.204742,9,43331,3.14,11.8,40.1,1.5,53,2.5,1100.0,0.67,0.21,0.6,0.22,0.032,66,84,49,15,31,6,10,https://www.trulia.com/c/ca/los-angeles/5120-irvington-pl-los-angeles-ca-90042--2077370994,,3625.0,,818.0,6.0,37.0,183510.0,2002.0,60371835102002.0,Block 2002,G5040,U,51445.0,U,S,10579.0,0.0,34.115241600000004,-118.20449409999999
1601 West Jefferson Boulevard,Los Angeles,CA,90018,"$2,800",1983.0,16,,"1,292",(323) 905-1111,3,3,2.0,2.0,71.0,,347.0,,,,2.0,4.0,1.0,5.0,1.0,5.0,82.0,18.0,0.0,0.0,143.0,28.0,4.0,11.0,94.0,16.0,69.0,27.0,34.025554,-118.304694,9,63926,3.14,12.5,38.3,1.62,55,3.0,3500.0,0.62,0.094,0.44,0.15,0.025,80,94,65,23,40,7,10,https://www.trulia.com/c/ca/los-angeles/1601-w-jefferson-blvd-los-angeles-ca-90018--2115507794,,2800.0,,1292.0,6.0,37.0,222100.0,2006.0,60372221002006.0,Block 2006,G5040,U,51445.0,U,S,23579.0,0.0,34.0264041,-118.30468859999999
1031 South Gramercy Drive,Los Angeles,CA,90019,"$3,650",1909.0,20,Single-Family Home,"1,836",(323) 595-9414,3,3,2.0,2.0,216.0,,1215.0,,290.0,,1.0,5.0,1.0,5.0,1.0,4.0,83.0,15.0,0.0,0.0,483.0,43.0,84.0,86.0,460.0,53.0,337.0,67.0,34.051715,-118.312203,9,85010,3.14,12.4,38.9,1.69,64,3.3,1800.0,0.56,0.12,0.2,0.13,3.0,76,93,60,37,32,6,10,https://www.trulia.com/c/ca/los-angeles/1031-s-gramercy-dr-los-angeles-ca-90019--1001728947,,3650.0,,1836.0,6.0,37.0,213100.0,2007.0,60372131002007.0,Block 2007,G5040,U,51445.0,U,S,20712.0,0.0,34.0517242,-118.3127283
644 North Harvard Boulevard #205,Los Angeles,CA,90004,"$2,895",2016.0,20,Multi-Family,"1,270",(213) 700-7676,3,3,2.0,2.0,166.0,,1133.0,,187.0,,1.0,3.0,1.0,5.0,1.0,6.0,77.0,19.0,0.0,1.0,333.0,66.0,51.0,40.0,423.0,62.0,238.0,58.0,34.082964000000004,-118.304578,9,89771,3.14,12.3,39.6,2.13,62,3.2,4400.0,0.56,0.18,0.64,0.19,0.0,72,84,61,35,33,6,9,https://www.trulia.com/c/ca/los-angeles/644-n-harvard-blvd-205-los-angeles-ca-90004--2297954231,,2895.0,,1270.0,6.0,37.0,192520.0,1002.0,60371925201002.0,Block 1002,G5040,U,51445.0,U,S,21842.0,0.0,34.082614299999996,-118.304019
5010 West Slauson Avenue,Los Angeles,CA,90056,"$3,500",,20,Multi-Family,,(650) 454-6238,3,3,2.0,2.0,,,10.0,,8.0,,2.0,4.0,2.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,66.0,13.0,3.0,11.0,103.0,13.0,87.0,18.0,33.987338,-118.365039,9,24008,3.14,12.3,38.3,1.31,54,4.7,1200.0,0.55,0.062,1.7,0.35,8.2,58,89,27,4,7,7,15,https://www.trulia.com/c/ca/los-angeles/5010-w-slauson-ave-los-angeles-ca-90056--2115652863,,3500.0,,,6.0,37.0,703002.0,1003.0,60377030021003.0,Block 1003,G5040,U,51445.0,U,S,11077.0,0.0,33.9872054,-118.3659392
6024 Fayette Street #3,Los Angeles,CA,90042,"$2,875",,16,Multi-Family,,(213) 487-8711,3,3,2.0,2.0,39.0,,368.0,,58.0,,1.0,5.0,2.0,6.0,1.0,7.0,89.0,9.0,0.0,1.0,106.0,18.0,22.0,19.0,154.0,12.0,85.0,31.0,34.119161,-118.187956,9,42141,3.14,11.8,40.3,1.48,53,2.5,1200.0,0.65,0.18,0.64,0.17,0.0021,64,85,43,13,30,6,11,https://www.trulia.com/c/ca/los-angeles/6024-fayette-st-3-los-angeles-ca-90042--2352647108,,2875.0,,,6.0,37.0,183220.0,2005.0,60371832202005.0,Block 2005,G5040,U,51445.0,U,S,42466.0,0.0,34.1184297,-118.18756470000001
3251 Descanso Drive,Los Angeles,CA,90026,"$7,000",2017.0,20,,,(646) 465-1766,3,3,2.0,2.0,23.0,,314.0,,51.0,,1.0,4.0,1.0,7.0,1.0,7.0,79.0,18.0,0.0,2.0,231.0,24.0,63.0,58.0,294.0,59.0,162.0,69.0,34.084084999999995,-118.275602,9,56950,3.14,12.4,39.3,2.17,62,3.2,5100.0,0.65,0.26,1.0,0.28,0.21,61,74,48,19,23,5,12,https://www.trulia.com/c/ca/los-angeles/3251-descanso-dr-los-angeles-ca-90026--2077283035,,7000.0,,,6.0,37.0,195803.0,1001.0,60371958031001.0,Block 1001,G5040,U,51445.0,U,S,30236.0,0.0,34.0849757,-118.27619879999999
1818 Thayer Avenue #208,Los Angeles,CA,90025,"$8,500",1972.0,20,Multi-Family,"1,484",(310) 854-2684,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,8.0,2.0,3.0,1.0,6.0,86.0,7.0,2.0,2.0,249.0,8.0,41.0,42.0,433.0,61.0,239.0,101.0,34.054788,-118.426147,9,38182,3.14,11.9,40.3,1.68,62,3.6,2000.0,0.36,0.06,0.28,0.084,0.0,26,30,21,9,4,4,21,https://www.trulia.com/c/ca/los-angeles/1818-thayer-ave-208-los-angeles-ca-90025--2077268901,,8500.0,,1484.0,6.0,37.0,267100.0,1004.0,60372671001004.0,Block 1004,G5040,U,51445.0,U,S,18048.0,0.0,34.0544599,-118.42654420000001
1717 Walgrove Avenue,Los Angeles,CA,90066,"$5,400",1952.0,18,Single-Family Home,"1,450",(310) 977-6600,3,3,2.0,2.0,48.0,3.0,315.0,,,,1.0,2.0,1.0,3.0,1.0,6.0,89.0,7.0,0.0,1.0,120.0,10.0,9.0,28.0,182.0,45.0,149.0,145.0,34.00473,-118.45211599999999,9,27785,3.14,11.6,39.8,1.61,54,3.5,1200.0,0.65,0.046,0.21,0.12,8.5,29,37,21,3,7,7,14,https://www.trulia.com/c/ca/los-angeles/1717-walgrove-ave-los-angeles-ca-90066--1003806364,,5400.0,,1450.0,6.0,37.0,273100.0,2002.0,60372731002002.0,Block 2002,G5040,U,51445.0,U,S,37389.0,0.0,34.004070500000005,-118.45353519999999
12919 Walsh Avenue,Los Angeles,CA,90066,"$4,150",,16,Single-Family Home,"1,213",(310) 800-8410,3,3,2.0,2.0,26.0,5.0,276.0,,,,1.0,6.0,1.0,3.0,1.0,6.0,89.0,7.0,0.0,1.0,143.0,13.0,27.0,22.0,200.0,29.0,198.0,140.0,33.986635,-118.430673,9,33376,3.14,11.8,39.4,1.66,57,4.6,2100.0,0.29,0.05,0.18,0.16,75.0,42,54,30,7,10,5,13,https://www.trulia.com/c/ca/los-angeles/12919-walsh-ave-los-angeles-ca-90066--2077463034,,4150.0,,1213.0,6.0,37.0,275302.0,1007.0,60372753021007.0,Block 1007,G5040,U,51445.0,U,S,12107.0,0.0,33.9868645,-118.43100020000001
726 South Orange Grove Avenue,Los Angeles,CA,90036,"$3,975",,16,Multi-Family,"1,500",(959) 653-4504,3,3,2.0,2.0,5.0,,20.0,,12.0,,1.0,4.0,1.0,5.0,1.0,6.0,88.0,3.0,0.0,3.0,294.0,17.0,56.0,93.0,615.0,150.0,520.0,157.0,34.061944,-118.360772,9,47242,3.14,12.2,39.7,1.55,66,3.7,2400.0,0.66,0.09,0.16,0.094,48.0,35,45,25,9,5,6,11,https://www.trulia.com/c/ca/los-angeles/726-s-orange-grove-ave-los-angeles-ca-90036--2115580356,,3975.0,,1500.0,6.0,37.0,216300.0,3000.0,60372163003000.0,Block 3000,G5040,U,51445.0,U,S,21380.0,0.0,34.0618331,-118.36035259999998
